Year,Month,Day,Hour,Minute,Temperature daily mean [2 m above gnd],Relative Humidity daily mean [2 m above gnd],Mean Sea Level Pressure daily mean [MSL],Total Precipitation (low resolution) daily sum [sfc],Total Cloud Cover daily mean [sfc],High Cloud Cover daily mean [high cld lay],Medium Cloud Cover daily mean [mid cld lay],Low Cloud Cover daily mean [low cld lay],Sunshine Duration daily sum [sfc],Shortwave Radiation daily sum [sfc],Wind Speed daily mean [10 m above gnd],Wind Direction daily mean [10 m above gnd],Wind Speed daily mean [80 m above gnd],Wind Direction daily mean [80 m above gnd],Wind Speed daily mean [900 mb],Wind Direction daily mean [900 mb],Wind Gust daily mean [sfc],Temperature daily max [2 m above gnd],Temperature daily min [2 m above gnd],Relative Humidity daily max [2 m above gnd],Relative Humidity daily min [2 m above gnd],Mean Sea Level Pressure daily max [MSL],Mean Sea Level Pressure daily min [MSL],Total Cloud Cover daily max [sfc],Total Cloud Cover daily min [sfc],High Cloud Cover daily max [high cld lay],High Cloud Cover daily min [high cld lay],Medium Cloud Cover daily max [mid cld lay],Medium Cloud Cover daily min [mid cld lay],Low Cloud Cover daily max [low cld lay],Low Cloud Cover daily min [low cld lay],Wind Speed daily max [10 m above gnd],Wind Speed daily min [10 m above gnd],Wind Speed daily max [80 m above gnd],Wind Speed daily min [80 m above gnd],Wind Speed daily max [900 mb],Wind Speed daily min [900 mb],Wind Gust daily max [sfc],Wind Gust daily min [sfc]
2018,7,15,0,0,25.57,66.96,1013.11,0.00,18.46,1.71,12.58,5.42,626.61,5456.59,3.42,275.00,6.70,287.20,13.93,314.50,8.63,30.29,19.74,95.00,51.00,1015.40,1010.60,100.00,0.00,9.00,0.00,100.00,0.00,100.00,0.00,5.87,2.11,9.83,3.04,21.90,8.11,10.74,6.04
2018,7,16,0,0,25.73,67.67,1014.80,0.00,10.74,2.83,5.96,5.00,642.22,5208.28,2.58,297.23,5.05,298.88,8.30,286.68,6.57,29.70,21.55,85.00,53.00,1016.60,1013.00,91.00,0.00,9.00,0.00,91.00,0.00,10.00,0.00,6.46,0.95,7.98,2.11,13.14,3.01,10.74,4.03
2018,7,17,0,0,25.06,71.75,1015.00,0.00,48.83,0.79,47.54,5.75,407.98,4002.33,2.58,260.33,5.57,255.29,6.24,275.16,5.95,29.24,20.81,86.00,58.00,1016.70,1013.10,100.00,0.00,13.00,0.00,100.00,0.00,77.00,0.00,5.82,0.50,8.40,0.32,8.61,1.92,10.07,2.24
2018,7,18,0,0,25.38,71.04,1013.35,0.10,51.08,0.00,44.83,15.92,466.43,4695.64,2.85,329.46,6.17,323.93,8.58,300.41,6.52,29.73,21.05,90.00,54.00,1014.90,1011.40,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,4.80,1.30,8.49,2.30,12.16,3.72,8.95,4.47
2018,7,19,0,0,24.58,75.96,1012.78,0.10,49.83,5.58,49.83,16.12,286.22,3317.92,2.98,207.24,5.68,212.09,9.57,269.21,7.10,29.34,20.43,92.00,62.00,1014.10,1011.20,100.00,0.00,100.00,0.00,100.00,0.00,81.00,0.00,5.52,0.95,8.31,2.53,13.15,7.11,10.07,2.91
2018,7,20,0,0,24.54,76.17,1013.23,1.50,65.96,14.21,65.12,14.21,209.36,3556.44,3.08,260.90,6.08,262.00,10.02,277.94,7.22,29.70,21.00,93.00,57.00,1016.00,1010.90,100.00,0.00,100.00,0.00,100.00,0.00,78.00,0.00,5.38,0.22,9.20,1.50,15.46,1.57,10.74,4.92
2018,7,21,0,0,20.58,91.42,1016.80,34.60,100.00,64.58,100.00,63.75,0.00,631.90,4.43,149.19,7.27,136.45,14.00,129.33,9.08,22.84,16.88,96.00,88.00,1019.00,1015.20,100.00,100.00,100.00,0.00,100.00,100.00,100.00,0.00,8.59,0.22,11.14,2.62,21.51,6.52,11.41,4.47
2018,7,22,0,0,20.88,81.79,1014.80,0.00,27.29,6.88,14.38,16.58,508.07,5404.97,1.70,140.90,2.66,110.81,6.98,140.17,4.09,26.56,14.91,98.00,64.00,1018.10,1011.60,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.01,0.22,4.53,0.81,14.77,1.41,8.95,1.12
2018,7,23,0,0,23.52,77.88,1015.76,0.00,15.22,0.33,3.88,11.33,531.04,5264.35,1.61,193.09,3.63,175.00,4.70,236.01,4.39,27.75,19.00,96.00,62.00,1017.60,1014.60,100.00,0.00,7.00,0.00,89.00,0.00,100.00,0.00,2.34,0.00,8.21,0.00,8.07,1.00,7.61,2.46
2018,7,24,0,0,23.24,74.08,1017.94,0.00,23.88,4.62,0.00,22.67,353.31,3296.56,4.81,149.78,8.75,143.99,14.22,117.43,8.41,25.61,20.63,88.00,65.00,1019.60,1016.10,99.00,0.00,31.00,0.00,0.00,0.00,99.00,0.00,8.50,2.46,10.22,6.95,25.13,8.23,12.08,4.70
2018,7,25,0,0,22.25,67.96,1018.05,0.00,1.75,5.83,0.00,0.00,675.79,5761.86,3.90,135.07,6.90,125.36,12.12,120.69,7.77,26.36,17.53,83.00,56.00,1021.00,1015.30,24.30,0.00,81.00,0.00,0.00,0.00,0.00,0.00,7.02,2.11,9.83,3.50,18.91,4.70,13.20,3.58
2018,7,26,0,0,22.49,71.62,1017.54,0.00,0.81,2.42,0.00,0.08,694.43,5759.19,3.64,129.89,7.13,116.54,9.99,110.75,7.64,26.91,16.88,96.00,57.00,1020.00,1014.70,5.10,0.00,17.00,0.00,0.00,0.00,2.00,0.00,7.71,1.63,10.28,3.49,16.61,5.00,12.08,3.36
2018,7,27,0,0,22.78,72.12,1016.78,0.00,1.48,2.29,0.00,0.83,673.39,5650.61,2.32,150.39,4.50,124.73,4.87,149.68,5.42,26.83,17.78,96.00,58.00,1019.90,1013.70,10.00,0.00,14.00,0.00,0.00,0.00,10.00,0.00,5.41,0.22,9.57,0.00,9.56,1.14,11.63,0.45
2018,7,28,0,0,24.57,70.00,1013.82,0.00,5.13,3.75,0.00,4.79,617.96,5492.19,2.55,253.00,3.37,294.10,10.76,312.57,5.55,29.27,19.32,95.00,53.00,1016.00,1011.00,45.00,0.00,17.00,0.00,0.00,0.00,45.00,0.00,5.61,0.00,6.33,0.00,15.95,6.64,10.74,0.89
2018,7,29,0,0,25.49,66.96,1013.46,0.00,5.87,2.17,0.00,5.42,637.94,5523.34,1.82,228.66,3.57,263.41,8.83,317.55,5.93,29.57,20.81,93.00,51.00,1016.20,1010.10,10.00,0.00,14.00,0.00,0.00,0.00,10.00,0.00,3.82,0.22,5.85,1.43,12.62,3.81,9.40,2.01
2018,7,30,0,0,26.16,64.67,1011.72,0.00,8.96,5.96,0.00,8.75,639.09,5522.45,3.21,316.45,5.91,318.26,13.50,318.39,8.37,30.27,21.01,88.00,52.00,1013.60,1008.60,10.00,1.20,23.00,0.00,0.00,0.00,10.00,0.00,6.40,0.63,7.61,2.91,21.79,8.40,12.53,5.14
2018,7,31,0,0,24.50,75.00,1014.30,0.00,43.11,25.92,32.79,34.75,297.03,3139.92,2.15,281.06,4.26,321.56,7.23,304.04,5.03,27.52,22.28,88.00,64.00,1015.90,1012.70,100.00,0.30,76.00,0.00,85.00,0.00,100.00,0.00,2.94,0.32,8.07,1.80,17.25,3.16,9.84,2.68
2018,8,1,0,0,22.91,81.00,1014.52,1.20,99.21,82.54,84.92,77.83,0.00,2676.23,2.66,191.08,4.42,199.07,6.28,210.79,4.42,24.89,21.41,92.00,72.00,1015.80,1012.90,100.00,89.00,100.00,12.00,100.00,0.00,100.00,5.00,5.81,0.71,7.00,2.24,11.50,0.89,6.49,2.01
2018,8,2,0,0,22.39,84.75,1014.03,2.60,90.96,34.92,72.08,55.75,25.52,2171.60,1.31,172.83,1.81,188.35,9.79,310.35,3.22,24.26,20.70,92.00,81.00,1016.10,1011.80,100.00,40.00,100.00,0.00,100.00,0.00,100.00,0.00,2.30,0.22,3.96,0.22,11.61,7.76,6.49,0.45
2018,8,3,0,0,22.96,85.67,1012.98,1.10,71.42,1.58,52.33,42.67,78.91,2734.08,1.84,262.77,4.09,313.56,11.69,317.08,6.73,26.21,20.61,98.00,70.00,1014.90,1010.30,100.00,10.00,10.00,0.00,100.00,0.00,100.00,0.00,4.18,0.22,6.71,0.00,14.75,7.41,9.84,3.80
2018,8,4,0,0,22.44,87.71,1013.27,0.10,58.36,11.96,28.04,49.12,29.36,2025.64,1.94,182.33,3.55,242.51,10.94,311.00,5.41,24.33,19.82,97.00,80.00,1014.80,1011.40,100.00,0.90,59.00,0.00,100.00,0.00,100.00,0.00,3.91,0.45,7.40,0.67,15.43,5.72,10.51,0.67
2018,8,5,0,0,19.57,86.25,1015.77,4.10,100.00,12.67,74.62,100.00,0.00,1426.67,5.16,136.60,7.73,128.45,11.74,149.58,7.53,21.65,17.34,97.00,78.00,1018.70,1014.10,100.00,100.00,100.00,0.00,100.00,0.00,100.00,100.00,8.23,0.92,10.34,4.12,22.01,2.91,10.51,4.03
2018,8,6,0,0,20.43,79.21,1016.61,0.00,97.29,8.17,76.54,68.79,28.09,4166.09,3.46,149.90,4.47,140.17,11.11,119.88,5.73,24.24,16.60,90.00,73.00,1018.70,1013.80,100.00,50.00,100.00,0.00,100.00,0.00,100.00,0.00,6.50,1.43,9.21,1.58,25.23,1.50,7.83,2.24
2018,8,7,0,0,22.57,81.67,1014.77,0.00,43.99,6.21,23.96,21.25,330.69,4848.72,1.76,302.38,3.09,292.72,7.94,293.80,4.81,27.09,17.62,96.00,68.00,1017.40,1011.60,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.36,0.00,6.67,0.81,13.34,2.21,7.61,1.12
2018,8,8,0,0,25.21,76.29,1014.47,0.00,65.31,58.12,59.08,16.08,307.11,5060.54,2.31,231.87,5.35,233.38,10.46,248.86,7.28,30.38,20.45,96.00,53.00,1017.20,1013.00,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,4.65,0.89,8.70,1.30,19.24,2.53,10.07,3.58
2018,8,9,0,0,23.77,79.38,1017.67,2.40,65.92,57.29,54.92,38.42,236.72,3258.29,3.50,135.63,6.67,130.72,12.36,118.79,7.72,25.48,21.82,96.00,71.00,1020.00,1016.10,100.00,4.00,100.00,0.00,100.00,0.00,100.00,0.00,6.37,1.80,8.25,4.61,18.20,6.33,10.51,4.47
2018,8,10,0,0,23.06,62.04,1017.53,0.00,32.70,59.96,22.42,0.00,604.98,6063.57,4.09,138.64,6.40,130.39,15.00,119.65,7.03,26.45,19.21,88.00,47.00,1020.30,1014.90,100.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,8.46,1.12,9.71,2.72,31.33,3.64,11.63,2.68
2018,8,11,0,0,24.58,62.83,1016.33,0.00,34.58,33.62,34.58,0.00,534.08,6042.21,2.04,219.56,3.44,203.42,4.38,188.01,3.74,28.86,19.73,78.00,55.00,1018.90,1013.70,100.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,3.61,0.63,7.50,1.12,9.63,2.11,7.38,1.57
2018,8,12,0,0,25.80,67.83,1014.46,0.00,7.88,0.00,5.79,2.08,678.10,5864.21,2.07,254.24,3.99,297.75,5.12,323.65,4.85,29.92,21.09,93.00,53.00,1016.60,1011.30,64.00,0.00,0.00,0.00,64.00,0.00,10.00,0.00,3.04,0.22,6.14,0.22,9.00,3.04,6.93,1.57
2018,8,13,0,0,26.70,65.54,1012.13,0.00,6.67,0.00,0.00,6.67,661.17,5856.20,3.29,307.65,6.35,312.47,10.35,310.68,8.41,30.67,21.99,89.00,51.00,1014.20,1008.70,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,6.20,1.36,8.85,3.86,14.81,6.85,11.41,6.26
2018,8,14,0,0,26.47,66.46,1012.58,0.00,30.92,18.00,25.46,26.88,508.12,4363.67,2.52,241.54,4.94,240.96,9.11,255.07,6.91,29.49,22.90,90.00,54.00,1015.20,1010.00,100.00,0.00,100.00,0.00,100.00,0.00,88.00,0.00,6.37,0.45,7.31,0.95,15.43,4.03,11.63,4.03
2018,8,15,0,0,23.80,79.96,1016.24,0.10,69.07,46.38,66.62,43.62,94.26,2168.04,3.23,109.45,5.39,158.91,10.50,112.93,5.15,26.67,20.76,92.00,67.00,1018.70,1015.20,100.00,6.60,100.00,20.00,100.00,0.00,91.00,0.00,8.11,1.14,10.66,2.72,15.71,3.42,8.28,1.57
2018,8,16,0,0,23.51,72.12,1017.93,0.00,35.33,49.17,0.83,22.04,473.21,6007.50,3.60,150.43,6.36,134.25,13.54,115.37,7.48,27.42,19.12,93.00,57.00,1020.20,1015.10,100.00,1.50,100.00,5.00,10.00,0.00,100.00,0.00,8.01,1.20,9.31,4.30,30.56,5.91,13.65,4.25
2018,8,17,0,0,24.68,68.54,1017.18,0.00,1.75,3.04,0.00,0.83,691.06,6093.83,1.93,139.10,3.75,109.58,5.26,113.92,4.57,28.60,20.06,87.00,57.00,1019.40,1014.00,10.00,0.00,17.00,0.00,0.00,0.00,10.00,0.00,3.91,0.63,8.44,1.14,9.52,1.36,8.72,1.34
2018,8,18,0,0,25.68,67.08,1014.40,0.00,7.78,0.25,4.38,7.71,639.37,5774.32,1.94,204.72,3.01,208.73,5.74,329.91,4.45,29.45,21.79,92.00,54.00,1016.60,1011.20,55.00,0.00,6.00,0.00,55.00,0.00,55.00,0.00,3.82,0.00,6.27,0.00,10.02,2.00,8.28,0.67
2018,8,19,0,0,27.13,58.54,1013.75,0.00,26.12,0.00,24.04,26.12,545.63,5436.12,2.96,249.82,5.83,244.89,9.52,230.23,7.86,31.96,22.47,79.00,42.00,1015.80,1011.00,89.00,0.00,0.00,0.00,89.00,0.00,89.00,0.00,6.65,1.12,8.08,1.50,19.17,2.47,10.74,5.14
2018,8,20,0,0,22.85,74.54,1017.56,4.00,94.21,10.75,75.75,77.96,51.70,1863.66,5.12,123.71,7.80,119.98,15.21,90.42,6.50,26.24,17.42,94.00,61.00,1022.20,1015.40,100.00,31.00,43.00,0.00,100.00,0.00,100.00,0.00,10.91,1.20,14.71,2.12,34.38,3.82,12.75,2.91
2018,8,21,0,0,18.03,75.42,1020.21,0.00,96.30,43.71,5.00,96.00,0.00,2219.66,4.48,125.54,6.09,125.55,23.75,116.99,6.97,20.00,15.79,80.00,71.00,1022.60,1017.00,100.00,11.10,100.00,19.00,93.00,0.00,100.00,4.00,7.13,1.43,9.02,2.73,34.17,12.66,11.63,2.68
2018,8,22,0,0,20.78,78.12,1017.86,0.00,20.54,15.50,0.00,16.75,453.11,4508.74,2.77,144.96,4.21,132.03,8.41,119.92,5.30,24.67,16.10,92.00,69.00,1020.70,1014.50,100.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,6.02,0.95,7.59,1.20,16.86,0.89,9.84,1.57
2018,8,23,0,0,23.87,74.17,1013.76,0.00,10.27,11.58,0.00,8.92,601.13,6037.76,2.48,303.56,3.70,275.32,9.26,311.65,5.96,28.35,17.96,96.00,59.00,1016.30,1010.50,100.00,0.00,31.00,0.00,0.00,0.00,100.00,0.00,5.41,0.32,6.95,0.22,13.92,2.50,10.96,0.89
2018,8,24,0,0,26.26,65.21,1012.15,0.00,14.76,13.42,2.96,12.38,657.11,6139.22,3.78,264.64,6.33,269.07,12.88,302.09,8.97,30.50,21.13,86.00,49.00,1014.80,1009.80,100.00,0.00,34.00,0.00,71.00,0.00,100.00,0.00,7.07,1.84,8.82,2.69,24.09,3.20,12.75,2.68
2018,8,25,0,0,25.12,72.92,1015.65,0.00,32.36,4.83,25.08,32.08,517.80,4262.21,2.91,144.77,5.77,134.18,6.30,119.47,5.78,28.22,23.01,90.00,64.00,1018.50,1013.50,100.00,0.00,20.00,0.00,100.00,0.00,100.00,0.00,6.06,1.30,8.87,1.43,14.16,0.00,10.07,1.34
2018,8,26,0,0,22.43,57.79,1018.71,0.00,93.83,31.17,53.67,55.29,0.00,3631.20,6.18,132.88,9.80,129.34,22.46,118.53,8.84,24.10,20.77,80.00,45.00,1021.20,1016.50,100.00,4.00,100.00,0.00,100.00,0.00,100.00,0.00,9.61,2.47,12.71,7.60,35.31,14.85,13.20,6.26
2018,8,27,0,0,23.34,54.46,1016.55,0.00,23.44,11.67,23.29,0.00,647.77,6387.53,3.36,152.86,5.77,133.29,14.55,120.70,6.91,27.49,18.85,75.00,45.00,1018.90,1013.30,100.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,7.61,0.63,9.22,1.20,30.46,3.01,12.97,1.12
2018,8,28,0,0,25.21,60.00,1014.17,0.00,0.84,2.79,0.00,0.00,707.93,6460.51,1.68,214.54,2.45,202.84,2.56,234.39,2.50,29.88,19.92,82.00,48.00,1016.60,1011.30,2.70,0.00,9.00,0.00,0.00,0.00,0.00,0.00,2.55,0.67,4.52,0.67,4.61,0.22,4.25,0.67
2018,8,29,0,0,26.58,63.25,1012.75,0.00,1.80,4.62,0.00,0.42,695.79,6370.62,2.05,236.81,3.08,260.96,5.29,309.78,3.67,30.83,21.55,88.00,49.00,1015.20,1009.70,10.00,0.00,14.00,0.00,0.00,0.00,10.00,0.00,2.72,0.63,5.19,1.79,7.75,2.98,5.14,2.46
2018,8,30,0,0,27.45,59.67,1011.76,0.00,6.33,5.83,0.00,5.83,675.23,6339.47,3.48,288.13,6.60,326.26,9.96,323.74,7.47,31.55,22.93,81.00,46.00,1013.80,1008.60,10.00,0.30,22.00,0.00,0.00,0.00,10.00,0.00,6.40,1.80,9.99,4.50,15.45,5.96,10.29,5.14
2018,8,31,0,0,27.49,60.08,1010.94,0.00,5.67,16.54,0.00,3.33,658.47,6220.21,4.90,336.72,7.94,334.39,14.75,314.91,8.07,31.45,22.94,76.00,47.00,1013.00,1008.20,10.00,0.00,32.00,0.00,0.00,0.00,10.00,0.00,8.11,2.94,9.71,6.53,21.96,8.55,11.63,6.04
2018,9,1,0,0,26.38,69.54,1010.73,0.00,12.28,40.83,0.00,3.75,580.29,6029.75,4.65,315.30,7.30,324.52,13.50,307.49,8.29,30.43,22.60,84.00,54.00,1012.30,1009.00,30.00,0.00,100.00,0.00,0.00,0.00,10.00,0.00,10.08,1.41,11.65,4.61,18.11,8.82,11.41,4.92
2018,9,2,0,0,25.19,74.67,1013.01,1.20,66.46,46.12,47.04,55.29,128.08,2956.58,2.40,100.09,4.78,108.74,5.91,220.88,4.55,27.28,22.97,91.00,65.00,1016.70,1011.40,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,8.41,0.67,13.41,0.45,19.81,0.45,11.63,0.89
2018,9,3,0,0,22.09,61.21,1016.91,0.00,59.30,15.00,14.42,58.33,207.97,4291.58,6.06,138.57,8.80,130.86,23.04,119.03,10.29,25.51,18.55,87.00,48.00,1019.70,1014.30,100.00,0.00,42.00,0.00,100.00,0.00,100.00,0.00,9.68,2.34,14.52,4.76,43.22,10.69,15.21,5.14
2018,9,4,0,0,23.49,53.21,1015.25,0.00,1.74,5.79,0.00,0.00,711.85,6873.47,5.14,128.38,9.77,119.04,18.90,115.95,11.22,28.37,18.35,80.00,37.00,1017.60,1012.20,9.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,10.34,2.68,12.75,6.46,33.40,9.62,15.43,6.49
2018,9,5,0,0,23.75,54.92,1014.51,0.00,4.61,15.38,0.00,0.00,694.57,6793.37,4.21,132.13,7.61,117.05,13.72,116.54,9.10,28.40,18.39,80.00,44.00,1016.80,1012.00,8.40,0.00,28.00,0.00,0.00,0.00,0.00,0.00,8.52,2.25,9.93,4.91,22.91,6.85,11.63,5.37
2018,9,6,0,0,24.58,55.62,1013.98,0.00,1.56,5.21,0.00,0.00,710.57,6828.97,1.92,138.10,3.92,89.29,5.76,88.21,5.40,29.52,18.89,77.00,40.00,1016.20,1011.10,7.50,0.00,25.00,0.00,0.00,0.00,0.00,0.00,3.64,0.67,7.86,1.79,12.73,1.36,9.84,2.91
2018,9,7,0,0,25.71,51.88,1013.85,0.00,0.21,0.71,0.00,0.00,717.22,6894.83,1.55,173.80,2.74,115.51,2.38,243.89,3.19,30.83,19.67,74.00,38.00,1017.00,1010.70,1.20,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.85,0.00,6.94,0.00,7.38,0.32,6.26,1.12
2018,9,8,0,0,26.68,52.38,1012.78,0.00,0.74,2.46,0.00,0.00,716.37,6767.56,1.98,193.42,3.08,167.15,2.79,283.37,3.68,31.69,21.06,69.00,38.00,1016.10,1008.90,4.20,0.00,14.00,0.00,0.00,0.00,0.00,0.00,2.72,0.45,8.05,0.67,4.34,1.57,5.82,1.79
2018,9,9,0,0,27.57,53.50,1012.13,0.00,2.05,2.67,0.83,1.25,699.44,6615.37,1.54,172.49,3.03,152.06,1.75,153.14,2.97,32.08,22.18,69.00,40.00,1014.50,1008.90,10.00,0.00,12.00,0.00,10.00,0.00,10.00,0.00,3.00,0.00,9.68,0.00,4.76,0.00,6.26,0.89
2018,9,10,0,0,28.54,52.33,1011.88,0.00,3.73,7.67,1.25,2.08,678.95,6420.46,1.64,209.47,2.55,203.56,1.40,222.59,2.24,32.65,23.84,68.00,40.00,1014.10,1008.50,10.00,0.00,23.00,0.00,10.00,0.00,10.00,0.00,2.98,0.45,6.73,0.00,2.80,0.22,3.58,0.45
2018,9,11,0,0,28.93,50.12,1011.28,0.00,2.14,1.92,1.25,1.67,693.05,6623.38,2.10,202.79,4.06,172.79,3.15,116.83,3.91,33.49,23.94,67.00,35.00,1013.90,1007.80,10.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,2.73,0.81,8.91,1.00,7.87,0.92,5.82,1.57
2018,9,12,0,0,28.74,53.04,1009.86,0.00,2.78,4.17,0.83,1.67,694.87,6496.11,2.63,227.21,5.33,227.46,7.12,333.19,5.29,33.15,23.33,67.00,40.00,1012.10,1006.10,10.00,0.00,21.00,0.00,10.00,0.00,10.00,0.00,4.50,0.22,8.42,0.22,11.34,4.22,8.28,2.24
2018,9,13,0,0,28.68,59.25,1009.17,0.10,25.84,10.29,20.75,24.92,622.33,6129.43,3.45,340.93,6.19,328.71,9.81,336.90,5.97,32.63,25.03,73.00,48.00,1011.00,1006.10,80.00,2.10,24.00,0.00,80.00,0.00,80.00,0.00,5.66,1.12,9.02,2.86,14.25,5.22,10.29,3.58
2018,9,14,0,0,27.41,65.00,1009.67,0.60,48.90,29.12,33.58,27.46,388.80,5091.69,3.22,243.06,5.65,225.86,9.34,318.94,5.93,30.82,24.85,78.00,54.00,1011.20,1006.70,100.00,1.50,88.00,5.00,100.00,0.00,100.00,0.00,6.30,0.45,8.38,0.71,16.29,1.36,12.75,2.24
2018,9,15,0,0,24.92,77.21,1010.81,0.00,85.16,76.00,84.00,32.25,40.85,2118.20,2.97,293.49,5.44,320.26,9.26,316.30,6.49,27.09,23.63,97.00,70.00,1012.30,1009.40,100.00,7.80,100.00,4.00,100.00,5.00,100.00,0.00,5.07,1.41,7.97,1.14,18.74,3.80,10.74,1.79
2018,9,16,0,0,24.95,76.50,1010.63,3.60,55.33,67.04,41.08,31.29,184.17,4226.61,4.02,332.45,6.71,328.37,15.04,313.54,9.01,28.58,21.75,94.00,62.00,1012.40,1008.20,100.00,9.90,100.00,2.00,100.00,0.00,100.00,0.00,7.41,2.06,8.30,3.96,20.05,9.81,11.86,5.82
2018,9,17,0,0,24.60,78.54,1011.18,2.10,73.31,73.54,56.38,30.33,148.72,2836.43,3.72,327.36,6.43,334.25,16.11,309.33,9.44,28.90,22.78,91.00,64.00,1012.40,1010.00,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,8.11,0.81,10.71,1.61,22.47,8.01,12.53,1.57
2018,9,18,0,0,24.55,78.96,1010.65,1.30,80.25,82.67,75.92,29.21,17.23,2448.39,3.73,207.19,6.62,211.53,13.12,308.80,8.87,27.53,20.99,96.00,64.00,1013.00,1008.00,100.00,23.00,100.00,20.00,100.00,0.00,100.00,0.00,8.07,1.12,10.56,3.20,20.54,7.39,15.43,3.36
2018,9,19,0,0,26.77,67.96,1009.65,0.00,34.22,48.00,16.58,18.08,476.60,5427.22,4.99,322.57,8.41,317.69,16.23,311.45,10.89,31.35,21.71,90.00,53.00,1011.90,1008.10,100.00,2.70,100.00,0.00,100.00,0.00,100.00,0.00,11.34,1.41,15.04,4.00,31.00,11.29,17.00,6.04
2018,9,20,0,0,26.32,70.54,1011.43,0.00,61.70,10.38,5.54,60.00,308.01,3214.68,2.76,302.34,4.78,311.65,9.85,312.60,7.09,29.87,23.38,80.00,64.00,1012.90,1010.30,100.00,1.80,65.00,0.00,69.00,0.00,100.00,0.00,5.83,1.20,8.31,1.75,17.93,4.30,10.51,2.01
2018,9,21,0,0,27.45,67.88,1011.13,0.90,43.92,2.12,8.67,43.88,551.17,5989.70,2.71,221.40,3.88,249.86,9.11,315.18,4.81,31.48,23.49,90.00,54.00,1012.80,1007.90,100.00,0.00,10.00,0.00,92.00,0.00,100.00,0.00,6.71,0.50,9.63,0.71,12.81,3.54,8.50,1.12
2018,9,22,0,0,27.21,68.00,1010.83,0.00,65.49,87.04,57.04,41.42,367.13,5395.18,3.24,215.45,5.03,238.64,9.59,304.49,5.74,29.50,24.88,85.00,58.00,1012.90,1007.60,100.00,2.00,100.00,2.00,100.00,0.00,95.00,0.00,7.50,0.45,8.00,1.34,11.63,7.61,9.17,2.68
2018,9,23,0,0,26.89,68.54,1010.55,0.00,34.46,2.92,25.33,18.62,499.37,6408.00,3.69,317.42,6.06,303.09,9.19,321.42,5.93,31.91,22.44,95.00,51.00,1012.30,1008.30,100.00,0.00,41.00,0.00,100.00,0.00,100.00,0.00,9.87,1.57,11.86,2.20,15.01,4.61,9.84,2.91
2018,9,24,0,0,26.67,66.42,1011.26,0.10,63.00,9.83,57.88,15.00,353.88,4639.57,3.16,288.57,6.02,284.25,8.65,281.07,6.79,31.79,22.66,80.00,53.00,1012.60,1009.60,100.00,0.00,88.00,0.00,100.00,0.00,100.00,0.00,6.95,1.20,9.44,2.69,12.08,3.96,10.29,2.46
2018,9,25,0,0,27.66,62.58,1010.20,0.00,43.84,22.46,40.58,4.25,578.56,5946.98,3.86,322.04,7.11,320.63,12.20,311.34,8.10,32.44,22.31,83.00,48.00,1012.80,1007.30,100.00,0.00,100.00,0.00,100.00,0.00,32.00,0.00,7.20,1.12,10.30,1.80,17.87,6.64,10.29,5.59
2018,9,26,0,0,26.81,66.38,1009.59,0.00,89.02,51.58,87.92,12.83,145.28,3479.01,4.32,330.71,7.10,326.09,14.99,310.54,8.71,29.92,25.08,83.00,57.00,1011.30,1007.80,100.00,9.30,100.00,0.00,100.00,0.00,84.00,0.00,8.19,2.01,10.36,3.01,21.14,7.45,11.41,6.04
2018,9,27,0,0,26.90,67.33,1009.34,1.30,69.15,52.92,67.46,17.00,257.55,4561.25,3.73,257.25,6.34,250.87,12.05,257.61,8.06,30.23,23.55,79.00,56.00,1011.60,1006.70,100.00,0.60,100.00,0.00,100.00,0.00,93.00,0.00,7.91,1.43,9.52,2.24,22.11,3.67,12.97,3.80
2018,9,28,0,0,27.57,68.21,1009.88,0.80,42.37,10.79,28.71,38.50,461.22,4580.83,2.40,210.10,3.80,199.30,8.02,306.35,5.55,31.27,24.38,93.00,54.00,1012.00,1007.40,100.00,0.00,83.00,0.00,100.00,0.00,100.00,0.00,4.30,1.00,5.60,1.14,15.95,4.08,9.17,1.79
2018,9,29,0,0,25.82,74.67,1010.20,1.30,54.38,2.96,32.42,54.38,177.48,3440.74,3.30,257.72,5.82,302.85,9.63,315.75,5.97,27.45,24.17,85.00,69.00,1011.40,1007.80,100.00,0.00,19.00,0.00,77.00,0.00,100.00,0.00,5.97,0.92,7.69,1.30,13.81,5.41,8.05,2.24
